"stateID","state","Indicator","Type","Estimate","X95..LCL","X95..UCL"
15,"South Darfur","WASH : Water transferred by car from improved sources","Proportion",0.2017,0.1187,0.2847
15,"South Darfur","WASH : Public pipe network in house within 30 minutes","Proportion",0.0216,1e-04,0.0607
15,"South Darfur","WASH : Public pipe network in yard within 30 minutes","Proportion",0.1846,0.0708,0.2984
15,"South Darfur","WASH : Public water pipe within 30 minutes","Proportion",0.0906,1e-04,0.1839
15,"South Darfur","WASH : Protected ground water within 30 minutes","Proportion",0.1214,0.0284,0.2145
15,"South Darfur","WASH : Protected well within 30 minutes","Proportion",0.1786,0.05,0.3071
15,"South Darfur","WASH : Filtered surface water within 30 minutes","Proportion",0.0487,1e-04,0.1527
15,"South Darfur","WASH : Water transferred by car from improved sources within 30 minutes","Proportion",0.1538,0.0781,0.2295
15,"South Darfur","WASH : Uses improved drinking water sources","Proportion",0.9497,0.8426,0.9999
15,"South Darfur","WASH : Improved drinking water source within 30 minutes","Proportion",0.7624,0.6046,0.9201
15,"South Darfur","WASH : Uses improved toilet facilities","Proportion",0.3615,0.2654,0.4575
15,"South Darfur","WASH : Uses non-shared improved toilet facilities","Proportion",0.3185,0.2169,0.4201
15,"South Darfur","WASH : Open defecation","Proportion",0.4275,0.2723,0.5826
15,"South Darfur","WASH : Has basic hand-washing facilities","Proportion",0.0814,0.0208,0.142
12,"South Kourdofan","ANC : Gestational age (months) at first ANC visit for most recent pregnancy","Mean",3.9198,3.6093,4.2303
12,"South Kourdofan","ANC : Number of ANC visits during most recent pregnancy","Mean",3.628,3.1171,4.1389
12,"South Kourdofan","ANC : Did not attend ANC during most recent pregnancy","Proportion",0.127,0.0632,0.1909
12,"South Kourdofan","ANC : Attended four or more ANC visits during most recent pregnancy","Proportion",0.503,0.4041,0.602
12,"South Kourdofan","ANC : Number of months FeFol tablets consumed during most recent pregnancy","Mean",1.7482,1.3832,2.1131
12,"South Kourdofan","ANC : Consumed any FeFol tablets during most recent pregnancy","Proportion",0.7056,0.6169,0.7943
12,"South Kourdofan","ANC : Consumed FeFol tablets for at least 3 months during most recent pregnancy","Proportion",0.2757,0.1863,0.3651
12,"South Kourdofan","ANC : Received Vitamin A tablets postpartum (most recent birth)","Proportion",0.1111,0.0512,0.1711
12,"South Kourdofan","ANC : Experienced night-blindness during most recent pregnancy","Proportion",0.2013,0.1249,0.2778
12,"South Kourdofan","ANC : Received postnatal care (most recent birth)","Proportion",0.3018,0.1796,0.4239
12,"South Kourdofan","ANC : Received tetanus vaccination (2 doses)","Proportion",0.7359,0.6325,0.8394
12,"South Kourdofan","Health & Nutrition Messages : Carer aware of growth monitoring program","Proportion",0.2908,0.2026,0.3789
12,"South Kourdofan","Health & Nutrition Messages : Carer aware of CMAM","Proportion",0.6383,0.5206,0.7559
12,"South Kourdofan","Health & Nutrition Messages : Carer received health and nutrition messages","Proportion",0.4353,0.3109,0.5597
12,"South Kourdofan","Health & Nutrition Messages : Preferred TV channel : Sudan TV","Proportion",0.0205,1e-04,0.0477
12,"South Kourdofan","Health & Nutrition Messages : Preferred TV channel : Local State TV","Proportion",0.0011,1e-04,0.0069
12,"South Kourdofan","Health & Nutrition Messages : Preferred TV channel : Blue Nile TV","Proportion",0.0046,1e-04,0.0144
12,"South Kourdofan","Health & Nutrition Messages : Preferred TV channel : Sudania 24","Proportion",2e-04,1e-04,0.0017
12,"South Kourdofan","Health & Nutrition Messages : Preferred TV channel : Umdurman TV","Proportion",0.0046,1e-04,0.0151
12,"South Kourdofan","Health & Nutrition Messages : Preferred radio station : National Radio","Proportion",0.1831,0.1099,0.2562
12,"South Kourdofan","Health & Nutrition Messages : Preferred radio station : Local State Radio","Proportion",0.0324,0.0051,0.0598
12,"South Kourdofan","Health & Nutrition Messages : Preferred radio station : FM100","Proportion",0.0042,1e-04,0.0138
12,"South Kourdofan","Health & Nutrition Messages : Preferred radio station : Community Radio","Proportion",0.0044,1e-04,0.0123
12,"South Kourdofan","Health & Nutrition Messages : Preferred radio station : Darfur Radio","Proportion",6e-04,1e-04,0.0047
12,"South Kourdofan","Health & Nutrition Messages : Preferred medium : Social media","Proportion",0.0197,1e-04,0.0528
12,"South Kourdofan","Health & Nutrition Messages : Preferred medium : Mobile phone SMS","Proportion",0.0405,1e-04,0.082
12,"South Kourdofan","Health & Nutrition Messages : Preferred medium : Internet","Proportion",0.0031,1e-04,0.011
12,"South Kourdofan","Health & Nutrition Messages : Preferred medium : Outreach workers","Proportion",0.4557,0.3057,0.6056
12,"South Kourdofan","Health & Nutrition Messages : Preferred medium : Posters","Proportion",0.0366,1e-04,0.0932
12,"South Kourdofan","Health & Nutrition Messages : Preferred medium : Radio","Proportion",0.2913,0.1965,0.3861
12,"South Kourdofan","Health & Nutrition Messages : Preferred medium : TV","Proportion",0.043,3e-04,0.0857
12,"South Kourdofan","Health & Nutrition Messages : Preferred programs : News","Proportion",0.2153,0.128,0.3027
12,"South Kourdofan","Health & Nutrition Messages : Preferred programs : Serials","Proportion",0.0781,0.0282,0.128
12,"South Kourdofan","Health & Nutrition Messages : Preferred programs : Talk shows","Proportion",0.099,0.0402,0.1578
12,"South Kourdofan","Health & Nutrition Messages : Preferred programs : Children's programs","Proportion",0.084,0.0324,0.1356
12,"South Kourdofan","Health & Nutrition Messages : Preferred programs : Documentaries","Proportion",0.021,1e-04,0.0511
12,"South Kourdofan","Health & Nutrition Messages : Preferred time to receive health messages : Morning","Proportion",0.1835,0.1043,0.2626
12,"South Kourdofan","Health & Nutrition Messages : Preferred time to receive health messages : Afternoon","Proportion",0.0634,0.0254,0.1014
12,"South Kourdofan","Health & Nutrition Messages : Preferred time to receive health messages : Evening","Proportion",0.143,0.0804,0.2056
12,"South Kourdofan","Health & Nutrition Messages : Preferred time to receive health messages : Night","Proportion",0.0845,0.0342,0.1347
12,"South Kourdofan","Carer : Mean MUAC (mm)","Mean",256.5262,251.1377,261.9147
12,"South Kourdofan","Carer : MUAC < 210 mm (GAM)","Proportion",0.08,0.0417,0.1182
12,"South Kourdofan","Carer : MUAC between 185 mm and 210 mm (MAM)","Proportion",0.0656,0.0238,0.1073
12,"South Kourdofan","Carer : MUAC < 185 mm (SAM)","Proportion",0.0129,1e-04,0.0263
12,"South Kourdofan","Carer : Mid-upper arm circumference < 230 mm (as in S3M-I)","Proportion",0.1881,0.1366,0.2396
12,"South Kourdofan","Household : Time to health facility in hours (mean)","Mean",0.9764,0.4964,1.4565
12,"South Kourdofan","Household : Time to health facility < 30 minutes","Proportion",0.5747,0.3922,0.7572
12,"South Kourdofan","Household : Time to health facility < 1 hour","Proportion",0.7527,0.5763,0.9292
12,"South Kourdofan","Carer : CHW present at health facility within area","Proportion",0.3987,0.2279,0.5694
12,"South Kourdofan","Carer : Medical assistant present at health facility within area","Proportion",0.1978,0.0606,0.335
12,"South Kourdofan","Carer : Village midwife present at health facility within area","Proportion",0.2536,0.0983,0.4088
12,"South Kourdofan","Carer : Any health worker present at health facility within area","Proportion",0.5248,0.3485,0.7012
12,"South Kourdofan","Household : Salt iodization : Substandard or no iodization","Proportion",0.9985,0.9933,0.9999
12,"South Kourdofan","Household : Salt iodization : Any iodization","Proportion",0.0098,1e-04,0.0335
12,"South Kourdofan","Household : Salt iodization : Adequate (> 15 ppm)","Proportion",0.0016,1e-04,0.0064
12,"South Kourdofan","Carer : Marital status : Married","Proportion",0.9738,0.9509,0.9968
12,"South Kourdofan","Carer : Marital status : Single (never married)","Proportion",0.0117,1e-04,0.0289
12,"South Kourdofan","Carer : Marital status : Divorced","Proportion",0.0054,1e-04,0.0162
12,"South Kourdofan","Carer : Marital status : Widowed","Proportion",0.0077,1e-04,0.0189
12,"South Kourdofan","Carer (aged 20 - 24) : Married at or before 15 years of age","Proportion",0.3881,0.3054,0.4708
12,"South Kourdofan","Carer (aged 20 - 24) : Married at or before 18 years of age","Proportion",0.734,0.654,0.8141
12,"South Kourdofan","Carer (aged 20 - 24) : Carers first giving birth between 15 and 19 years of age","Proportion",0.7447,0.6351,0.8542
12,"South Kourdofan","Carer : Age at first parity","Mean",17.8939,17.2876,18.5002
12,"South Kourdofan","Carer : Carer is circumcised (FGM) : All ages","Proportion",0.8673,0.7556,0.9789
12,"South Kourdofan","Carer : Carer is circumcised (FGM) : 15 - 49 years (MICS compatible)","Proportion",0.8666,0.7517,0.9816
12,"South Kourdofan","Carer : Carer is circumcised (FGM) : 15 - 19 years of age","Proportion",0.813,0.625,0.9999
12,"South Kourdofan","Carer : Carer is circumcised (FGM) : 20 - 24 years of age","Proportion",0.8582,0.7343,0.982
12,"South Kourdofan","Carer : Carer is circumcised (FGM) : 25 - 29 years of age","Proportion",0.8769,0.7589,0.9949
12,"South Kourdofan","Carer : Carer is circumcised (FGM) : 30 - 34 years of age","Proportion",0.8737,0.7266,0.9999
12,"South Kourdofan","Carer : Carer is circumcised (FGM) : 35 - 39 years of age","Proportion",0.915,0.7782,0.9999
12,"South Kourdofan","Carer : Carer is circumcised (FGM) : 40 - 44 years of age","Proportion",0.8664,0.5511,0.9999
12,"South Kourdofan","Carer : Carer is circumcised (FGM) : 45 - 49 years of age","Proportion",0.8445,0.582,0.9999
12,"South Kourdofan","Carer : Carer is circumcised (FGM) : 50 years or older","Proportion",0.5785,0.3751,0.7819
12,"South Kourdofan","Danger Signs : Number of danger signs identified by carer (max = 5)","Mean",1.8383,1.6332,2.0434
12,"South Kourdofan","Danger Signs : Carer identified not feeding as danger sign","Proportion",0.0319,0.0014,0.0623
12,"South Kourdofan","Danger Signs : Carer identified convulsions as a danger sign","Proportion",0.0257,1e-04,0.0628
12,"South Kourdofan","Danger Signs : Carer identified vomiting as a danger sign","Proportion",0.1995,0.1249,0.274
12,"South Kourdofan","Danger Signs : Carer identified bloody diarrhoea as a danger sign","Proportion",0.3739,0.2625,0.4853
12,"South Kourdofan","Danger Signs : Carer identified fever as a danger sign","Proportion",0.8416,0.7676,0.9157
12,"South Kourdofan","Danger Signs : Carer identified loss of consciousness as a danger sign","Proportion",0.0122,1e-04,0.0314
12,"South Kourdofan","Danger Signs : Carer identified becoming progressively sicker as a danger sign","Proportion",0.0799,0.014,0.1458
12,"South Kourdofan","Danger Signs : Carer identified rapid / difficulty breathing as a danger sign","Proportion",0.5113,0.3965,0.6262
12,"South Kourdofan","Carer : Diet : Consumes grains, white roots and tubers, and plantains","Proportion",0.9926,0.9787,0.9999
12,"South Kourdofan","Carer : Diet : Consumes green leafy vegetables","Proportion",0.1547,0.0707,0.2387
12,"South Kourdofan","Carer : Diet : Consumes vitamin A-rich fruits and vegetables","Proportion",0.0511,1e-04,0.1175
12,"South Kourdofan","Carer : Diet : Consumes other fruits and vegetables","Proportion",0.0715,0.009,0.134
12,"South Kourdofan","Carer : Diet : Consumes organ meat","Proportion",0.0138,1e-04,0.0308
12,"South Kourdofan","Carer : Diet : Consumes meat, poultry and fish","Proportion",0.6112,0.5162,0.7062
12,"South Kourdofan","Carer : Diet : Consumes eggs","Proportion",0.0019,1e-04,0.0087
12,"South Kourdofan","Carer : Diet : Consumes legumes and pulses","Proportion",0.465,0.3695,0.5606
12,"South Kourdofan","Carer : Diet : Consumes nuts and seeds","Proportion",0.0114,1e-04,0.0514
12,"South Kourdofan","Carer : Diet : Consumes dairy","Proportion",0.2165,0.1356,0.2973
12,"South Kourdofan","Carer : Diet : Women's Dietary Diversity Score","Mean",2.595,2.3677,2.8223
12,"South Kourdofan","Carer : Diet : Minimum Dietary Diversity - Women","Proportion",0.028,1e-04,0.0618
12,"South Kourdofan","Carer : Diet : Protein-rich animal sources","Proportion",0.6948,0.6116,0.778
12,"South Kourdofan","Carer : Diet : Protein-rich plant sources","Proportion",0.4715,0.3744,0.5686
12,"South Kourdofan","Carer : Diet : Protein-rich (any source)","Proportion",0.8961,0.8339,0.9583
12,"South Kourdofan","Carer : Diet : Consumes plant sources of vitamin A","Proportion",0.1976,0.1032,0.292
12,"South Kourdofan","Carer : Diet : Consumes animal sources of vitamin A","Proportion",0.2295,0.1458,0.3133
12,"South Kourdofan","Carer : Diet : Consumes any source of vitamin A","Proportion",0.3847,0.2812,0.4882
12,"South Kourdofan","Carer : Diet : Consumes iron-rich foods","Proportion",0.6672,0.5759,0.7586
12,"South Kourdofan","Carer : Diet : Consumes calcium-rich foods","Proportion",0.2175,0.1351,0.2998
12,"South Kourdofan","Carer : Diet : Consumes zinc-rich foods","Proportion",0.8596,0.7916,0.9276
12,"South Kourdofan","Carer : Diet : Consumes vitamin B1-rich foods","Proportion",0.8965,0.8345,0.9585
12,"South Kourdofan","Carer : Diet : Consumes vitamin B2-rich foods","Proportion",0.9123,0.8497,0.9749
12,"South Kourdofan","Carer : Diet : Consumes vitamin B3-rich foods","Proportion",0.8591,0.7879,0.9304
12,"South Kourdofan","Carer : Diet : Consumes vitamin B6-rich foods","Proportion",0.8841,0.8153,0.9529
12,"South Kourdofan","Carer : Diet : Consumes vitamin B12-rich foods","Proportion",0.7049,0.6202,0.7895
12,"South Kourdofan","Carer : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",0.657,0.5631,0.751
12,"South Kourdofan","Child : Child has a birth certificate / birth has been registered","Proportion",0.5185,0.4047,0.6323
12,"South Kourdofan","Child : Slept under ITN on previous night","Proportion",0.4027,0.3065,0.4988
12,"South Kourdofan","Child : Mean MUAC (mm)","Mean",140.3885,138.2595,142.5174
12,"South Kourdofan","Child : MUAC < 125 mm (GAM)","Proportion",0.0978,0.0508,0.1449
12,"South Kourdofan","Child : MUAC between 115 mm and 125 mm (MAM)","Proportion",0.0788,0.0281,0.1295
12,"South Kourdofan","Child : MUAC < 115 mm (SAM)","Proportion",0.0186,9e-04,0.0363
12,"South Kourdofan","Child : Mean HAZ","Mean",-1.6679,-1.8958,-1.4401
12,"South Kourdofan","Child : HAZ < -2","Proportion",0.4077,0.3175,0.4979
12,"South Kourdofan","Child : HAZ between -3 and -2","Proportion",0.228,0.1221,0.3339
12,"South Kourdofan","Child : HAZ < - 3","Proportion",0.1781,0.1128,0.2435
12,"South Kourdofan","Child : Mean WAZ","Mean",-1.32,-1.5046,-1.1353
12,"South Kourdofan","Child : WAZ < -2","Proportion",0.2607,0.1921,0.3293
12,"South Kourdofan","Child : WAZ between -3 and -2","Proportion",0.2015,0.1225,0.2805
12,"South Kourdofan","Child : WAZ < - 3","Proportion",0.0588,0.0241,0.0935
12,"South Kourdofan","Child : Mean WHZ","Mean",-0.5128,-0.6968,-0.3288
12,"South Kourdofan","Child : WHZ < -2","Proportion",0.0783,0.0326,0.1239
12,"South Kourdofan","Child : WHZ between -3 and -2","Proportion",0.0678,0.0229,0.1127
12,"South Kourdofan","Child : WHZ < -3","Proportion",0.0094,1e-04,0.022
12,"South Kourdofan","Child : Oedema","Proportion",0.0013,1e-04,0.0066
12,"South Kourdofan","Child : Overweight (WHZ > 2)","Proportion",0.021,0.0027,0.0393
12,"South Kourdofan","Child : Obese (WHZ > 3)","Proportion",0.0045,1e-04,0.0126
12,"South Kourdofan","Child : Period prevalence of diarrhoea","Proportion",0.2248,0.1577,0.2918
12,"South Kourdofan","Child : Period prevalence of ARI","Proportion",0.366,0.2805,0.4515
12,"South Kourdofan","Child : Period prevalence of fever","Proportion",0.2577,0.1915,0.3238
12,"South Kourdofan","Child : Visited health facility for diarrhoea","Proportion",0.6924,0.5715,0.8133
12,"South Kourdofan","Child : Visited health facility for ARI","Proportion",0.76,0.6734,0.8467
12,"South Kourdofan","Child : Provided treatment for ARI","Proportion",0.7849,0.7025,0.8673
12,"South Kourdofan","Child : Provided treatment for diarrhoea: ORS only","Proportion",0.1459,0.0585,0.2334
12,"South Kourdofan","Child : Provided treatment for diarrhoea: ORS with zinc","Proportion",0.396,0.2403,0.5517
12,"South Kourdofan","Child : Provided treatment for diarrhoea: Any ORS","Proportion",0.4849,0.3427,0.627
12,"South Kourdofan","Child : Provided treatment for diarrhoea: Zinc only","Proportion",0,0,0
12,"South Kourdofan","Child : Provided treatment for diarrhoea: Don't know","Proportion",0.0171,1e-04,0.0489
12,"South Kourdofan","Child : Circumcised (FGM) : All ages","Proportion",0.3112,0.2291,0.3932
12,"South Kourdofan","Child : Circumcised (FGM) : 14 years of age","LOESS",0.6992,0.4618,0.9366
12,"South Kourdofan","Child : Circumcised (FGM) : below 8 years of age","Proportion",0.2098,0.1389,0.2806
12,"South Kourdofan","Education : Access to preschool education","Proportion",0.3793,0.2305,0.5282
12,"South Kourdofan","Education : Access to basic education","Proportion",0.6828,0.5442,0.8213
12,"South Kourdofan","Education : Access to education (preschool or basic)","Proportion",0.5988,0.4783,0.7193
12,"South Kourdofan","Education : Reason for not attending school : Mixed education","Proportion",9e-04,1e-04,0.0047
12,"South Kourdofan","Education : Reason for not attending school : No schools","Proportion",0.1325,0.0123,0.2526
12,"South Kourdofan","Education : Reason for not attending school : No toilets or water in school","Proportion",0,0,0
12,"South Kourdofan","Education : Reason for not attending school : Illness or disability","Proportion",0.018,1e-04,0.0415
12,"South Kourdofan","Education : Reason for not attending school : School is too far from home","Proportion",0.138,0.0389,0.2372
12,"South Kourdofan","Education : Reason for not attending school : Child is working","Proportion",0.0237,1e-04,0.0578
12,"South Kourdofan","Education : Reason for not attending school : Early marriage","Proportion",9e-04,1e-04,0.0055
12,"South Kourdofan","Education : Reason for not attending school : School fees","Proportion",0.2349,0.1223,0.3475
12,"South Kourdofan","Education : Reason for not attending school : Displacement","Proportion",0.0509,8e-04,0.1011
12,"South Kourdofan","Education : Reason for not attending school : Other","Proportion",0.3757,0.2278,0.5235
12,"South Kourdofan","Education : Ever attended school","Proportion",0.6207,0.506,0.7355
12,"South Kourdofan","Health & Nutrition Programming : MUAC screening in past month","Proportion",0.0885,0.025,0.152
12,"South Kourdofan","Health & Nutrition Programming : MUAC screening in past three months","Proportion",0.2114,0.1195,0.3033
12,"South Kourdofan","Health & Nutrition Programming : GM / GMP coverage","Proportion",0.0226,0.0038,0.0413
12,"South Kourdofan","Health & Nutrition Programming : IYCF counselling / messaging coverage","Proportion",0.3245,0.2081,0.4409
12,"South Kourdofan","Child : Child has health insurance","Proportion",0.2066,0.146,0.2671
12,"South Kourdofan","IYCF : Exclusive breastfeeding","Proportion",0.6339,0.4754,0.7924
12,"South Kourdofan","IYCF : Age-appropriate continuing breastfeeding","Proportion",0.7612,0.6828,0.8396
12,"South Kourdofan","IYCF : Age-appropriate dietary diversity","Proportion",0.2478,0.1621,0.3335
12,"South Kourdofan","IYCF : Age-appropriate meal frequency","Proportion",0.5243,0.4028,0.6459
12,"South Kourdofan","IYCF : Infant and child feeding index (ICFI)","Mean",3.6841,3.3729,3.9952
12,"South Kourdofan","IYCF : Good IYCF (children aged 6 months or older)","Proportion",0.1127,0.0532,0.1723
12,"South Kourdofan","IYCF : Good IYCF (children aged between 0 and 24 months)","Proportion",0.2448,0.1778,0.3119
12,"South Kourdofan","IYCF : Diet : Protein-rich animal sources","Proportion",0.221,0.0211,0.4209
12,"South Kourdofan","IYCF : Diet : Protein-rich plant sources","Proportion",0.0895,1e-04,0.247
12,"South Kourdofan","IYCF : Diet : Protein-rich (any source)","Proportion",0.3035,0.0738,0.5332
12,"South Kourdofan","IYCF : Diet : Consumes plant sources of vitamin A","Proportion",0.0115,1e-04,0.0715
12,"South Kourdofan","IYCF : Diet : Consumes animal sources of vitamin A","Proportion",0.116,1e-04,0.2728
12,"South Kourdofan","IYCF : Diet : Consumes any source of vitamin A","Proportion",0.1278,1e-04,0.2786
12,"South Kourdofan","IYCF : Diet : Consumes iron-rich foods","Proportion",0.1138,1e-04,0.2804
12,"South Kourdofan","IYCF : Diet : Consumes calcium-rich foods","Proportion",0.114,1e-04,0.2645
12,"South Kourdofan","IYCF : Diet : Consumes zinc-rich foods","Proportion",0.1978,0.0038,0.3918
12,"South Kourdofan","IYCF : Diet : Consumes vitamin B1-rich foods","Proportion",0.3015,0.0639,0.5392
12,"South Kourdofan","IYCF : Diet : Consumes vitamin B2-rich foods","Proportion",0.305,0.0659,0.544
12,"South Kourdofan","IYCF : Diet : Consumes vitamin B3-rich foods","Proportion",0.1994,1e-04,0.4002
12,"South Kourdofan","IYCF : Diet : Consumes vitamin B6-rich foods","Proportion",0.2074,0.0044,0.4105
12,"South Kourdofan","IYCF : Diet : Consumes vitamin B12-rich foods","Proportion",0.2248,0.0174,0.4323
12,"South Kourdofan","IYCF : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",0.1212,1e-04,0.2947
12,"South Kourdofan","IYCF : Introduction of solid, semi-solid or soft foods for children 6-8 months","Proportion",0.8106,0.6401,0.9811
12,"South Kourdofan","IYCF : ICFI (children aged 6-8 months)","Mean",4.7603,4.0973,5.4234
12,"South Kourdofan","IYCF : Good IYCF (children aged 6-8 months)","Proportion",0.4771,0.2576,0.6966
12,"South Kourdofan","EPI : Vaccine card available / seen for children below 24 months","Proportion",0.5668,0.4447,0.689
12,"South Kourdofan","EPI : BCG coverage for children below 12 months","Proportion",0.7952,0.6998,0.8907
12,"South Kourdofan","EPI : First dose pentavalent vaccine coverage for children below 12 months","Proportion",0.7927,0.6981,0.8872
12,"South Kourdofan","EPI : Third dose pentavelent vaccine coverage for children below 12 months","Proportion",0.554,0.4229,0.685
12,"South Kourdofan","EPI : First dose OPV coverage for children below 12 months","Proportion",0.7782,0.6741,0.8823
12,"South Kourdofan","EPI : Third dose OPV coverage for children below 12 months","Proportion",0.541,0.4131,0.6688
12,"South Kourdofan","EPI : First dose measles vaccine for children below 12 months","Proportion",0.2251,0.134,0.3162
12,"South Kourdofan","EPI : Second dose measles vaccine for children below 12 months","Proportion",0.0435,1e-04,0.0956
12,"South Kourdofan","EPI : Full EPI coverage for children below 12 months","Proportion",0.2162,0.1227,0.3096
12,"South Kourdofan","Child : Vitamin A supplementation coverage","Proportion",0.7743,0.6643,0.8842
12,"South Kourdofan","Carer : Haemoglobin (g/dl)","Mean",12.0884,11.5341,12.6427
12,"South Kourdofan","Carer : Any anaemia","Proportion",0.1411,0.0201,0.2622
12,"South Kourdofan","Carer : Mild anaemia","Proportion",0.0724,1e-04,0.1755
12,"South Kourdofan","Carer : Moderate anaemia","Proportion",0.0664,1e-04,0.1655
12,"South Kourdofan","Carer : Severe anaemia","Proportion",0,0,0
12,"South Kourdofan","Child : Haemoglobin (g/dl)","Mean",10.7349,10.1878,11.282
12,"South Kourdofan","Child : Any anaemia","Proportion",0.3938,0.216,0.5717
12,"South Kourdofan","Child : Mild anaemia","Proportion",0.1917,0.0498,0.3335
12,"South Kourdofan","Child : Moderate anaemia","Proportion",0.18,0.0417,0.3184
12,"South Kourdofan","Child : Severe anaemia","Proportion",0.0111,1e-04,0.0745
12,"South Kourdofan","Household : CSI = 0","Proportion",0.7667,0.6776,0.8558
12,"South Kourdofan","Household : Low CSI","Proportion",0.0167,1e-04,0.0358
12,"South Kourdofan","Household : Moderate CSI","Proportion",0.0347,0.0043,0.0651
12,"South Kourdofan","Household : High CSI","Proportion",0.1804,0.0993,0.2614
12,"South Kourdofan","PLW carers / other PLW : MUAC","Mean",255.0829,249.6021,260.5638
12,"South Kourdofan","PLW carers / other PLW : MUAC < 230 mm","Proportion",0.1879,0.1275,0.2483
12,"South Kourdofan","Carer : WASH : Number of appropriate hand-washing events identified","Mean",2.0986,1.7437,2.4536
12,"South Kourdofan","Carer : WASH : Identified five key hand-washing times","Proportion",0.0268,1e-04,0.0729
12,"South Kourdofan","Carer : WASH : Hand-washing : After defecation","Proportion",0.3253,0.2057,0.4448
12,"South Kourdofan","Carer : WASH : Hand-washing : After cleaning child","Proportion",0.1415,0.0395,0.2434
12,"South Kourdofan","Carer : WASH : Hand-washing : Before eating","Proportion",0.75,0.6537,0.8463
12,"South Kourdofan","Carer : WASH : Hand-washing : Before feeding child","Proportion",0.2198,0.1097,0.3299
12,"South Kourdofan","Carer : WASH : Hand-washing : Before preparing food","Proportion",0.6573,0.5257,0.7888
12,"South Kourdofan","WASH : Public pipe network in house","Proportion",0.0209,1e-04,0.0759
12,"South Kourdofan","WASH : Public pipe network in yard","Proportion",0.2401,0.0863,0.3939
12,"South Kourdofan","WASH : Public water pipe","Proportion",0.3777,0.1801,0.5754
12,"South Kourdofan","WASH : Protected ground water","Proportion",0.1253,0.0281,0.2226
12,"South Kourdofan","WASH : Protected well","Proportion",0.0637,1e-04,0.146
12,"South Kourdofan","WASH : Filtered surface water","Proportion",0.0671,1e-04,0.1477
12,"South Kourdofan","WASH : Water transferred by car from improved sources","Proportion",0.0801,1e-04,0.1772
12,"South Kourdofan","WASH : Public pipe network in house within 30 minutes","Proportion",0.0219,1e-04,0.0826
12,"South Kourdofan","WASH : Public pipe network in yard within 30 minutes","Proportion",0.2164,0.0704,0.3623
12,"South Kourdofan","WASH : Public water pipe within 30 minutes","Proportion",0.344,0.1665,0.5216
12,"South Kourdofan","WASH : Protected ground water within 30 minutes","Proportion",0.0838,0.0098,0.1578
12,"South Kourdofan","WASH : Protected well within 30 minutes","Proportion",0.0551,1e-04,0.1227
12,"South Kourdofan","WASH : Filtered surface water within 30 minutes","Proportion",0.0646,1e-04,0.1453
12,"South Kourdofan","WASH : Water transferred by car from improved sources within 30 minutes","Proportion",0.0625,1e-04,0.1393
12,"South Kourdofan","WASH : Uses improved drinking water sources","Proportion",0.9335,0.8516,0.9999
12,"South Kourdofan","WASH : Improved drinking water source within 30 minutes","Proportion",0.8028,0.6938,0.9118
12,"South Kourdofan","WASH : Uses improved toilet facilities","Proportion",0.1648,0.0519,0.2777
12,"South Kourdofan","WASH : Uses non-shared improved toilet facilities","Proportion",0.1007,0.0236,0.1777
12,"South Kourdofan","WASH : Open defecation","Proportion",0.4949,0.3583,0.6314
12,"South Kourdofan","WASH : Has basic hand-washing facilities","Proportion",0.0012,1e-04,0.0063
18,"West Darfur","ANC : Gestational age (months) at first ANC visit for most recent pregnancy","Mean",3.2649,2.9401,3.5897
18,"West Darfur","ANC : Number of ANC visits during most recent pregnancy","Mean",3.1145,2.5784,3.6505
18,"West Darfur","ANC : Did not attend ANC during most recent pregnancy","Proportion",0.238,0.147,0.329
18,"West Darfur","ANC : Attended four or more ANC visits during most recent pregnancy","Proportion",0.4317,0.3194,0.544
18,"West Darfur","ANC : Number of months FeFol tablets consumed during most recent pregnancy","Mean",1.5963,1.23,1.9626
18,"West Darfur","ANC : Consumed any FeFol tablets during most recent pregnancy","Proportion",0.6374,0.5466,0.7282
18,"West Darfur","ANC : Consumed FeFol tablets for at least 3 months during most recent pregnancy","Proportion",0.255,0.1585,0.3516
18,"West Darfur","ANC : Received Vitamin A tablets postpartum (most recent birth)","Proportion",0.1547,0.0853,0.224
18,"West Darfur","ANC : Experienced night-blindness during most recent pregnancy","Proportion",0.0582,0.0235,0.0928
18,"West Darfur","ANC : Received postnatal care (most recent birth)","Proportion",0.2257,0.143,0.3085
18,"West Darfur","ANC : Received tetanus vaccination (2 doses)","Proportion",0.6322,0.5243,0.7402
18,"West Darfur","Health & Nutrition Messages : Carer aware of growth monitoring program","Proportion",0.2554,0.1547,0.3562
18,"West Darfur","Health & Nutrition Messages : Carer aware of CMAM","Proportion",0.7873,0.6972,0.8775
18,"West Darfur","Health & Nutrition Messages : Carer received health and nutrition messages","Proportion",0.4754,0.3646,0.5861
18,"West Darfur","Health & Nutrition Messages : Preferred TV channel : Sudan TV","Proportion",0.0085,1e-04,0.0192
18,"West Darfur","Health & Nutrition Messages : Preferred TV channel : Local State TV","Proportion",0.0013,1e-04,0.0067
18,"West Darfur","Health & Nutrition Messages : Preferred TV channel : Blue Nile TV","Proportion",0.0105,1e-04,0.0281
18,"West Darfur","Health & Nutrition Messages : Preferred TV channel : Sudania 24","Proportion",0.0018,1e-04,0.006
